Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
160,2025-09-08 15:47:08.153,TravelML,TravelML_r1_ep1_ep2,STARTED,"Normal execution; DeltaTime: 0.100",231444.68
161,2025-09-08 15:47:08.153,TravelML,TravelML_r1_ep1_ep2,STARTED,"DeltaTime: 0.100",231445.34
162,2025-09-08 15:47:08.229,TravelML,TravelML_r1_ep1_ep2,COMPLETED,"Effects applied successfully",231521.27
163,2025-09-08 15:47:09.743,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",233035.31
164,2025-09-08 15:47:09.992,EquipeML,EquipeML_r1_gg1_ep2,STARTED,"Normal execution; DeltaTime: 0.100",233283.70
165,2025-09-08 15:47:09.992,EquipeML,EquipeML_r1_gg1_ep2,STARTED,"DeltaTime: 0.100",233284.32
166,2025-09-08 15:47:10.129,EquipeML,EquipeML_r1_gg1_ep2,COMPLETED,"Effects applied successfully",233421.08
167,2025-09-08 15:47:11.591,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",234882.74
168,2025-09-08 15:47:11.829,TravelML,TravelML_r1_ep2_pr4,STARTED,"Normal execution; DeltaTime: 0.100",235121.33
169,2025-09-08 15:47:11.830,TravelML,TravelML_r1_ep2_pr4,STARTED,"DeltaTime: 0.100",235122.17
170,2025-09-08 15:47:11.950,TravelML,TravelML_r1_ep2_pr4,COMPLETED,"Effects applied successfully",235242.39
171,2025-09-08 15:47:13.469,GluingPLateHL,GluingPlateHL_lp4_pr4_r1,STARTED,"High-level execution with subtree: FF_Default_DynamicFlow_GluingPlateHL_lp4_pr4_r1; DeltaTime: 0.100",236761.17
172,2025-09-08 15:47:13.649,InitializeML,InitializeML_r1_gg1,STARTED,"Normal execution; DeltaTime: 0.100",236940.95
173,2025-09-08 15:47:13.650,InitializeML,InitializeML_r1_gg1,STARTED,"DeltaTime: 0.100",236941.58
174,2025-09-08 15:47:13.713,InitializeML,InitializeML_r1_gg1,COMPLETED,"Effects applied successfully",237004.67
