LLId,ActionType,InstanceName,CommandType,TargetPosition,ParentMLAction,Success,ExecTimeMs
323,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup34,movej,rpmanipulate,,True,11316.94
324,MoveToLL,MoveToLL_StackOnTwoML_stick29_robot1_finallocstick29_rpmanipulate_stick24_stick25_gripper1_layer6_layer7,planned,finallocstick29,,True,18282.01
325,MoveToLL,MoveToLL_StackOnTwoML_stick29_robot1_finallocstick29_rpmanipulate_stick24_stick25_gripper1_layer6_layer7,movej,rpmanipulate,,True,9748.03
326,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup30,movej,rppickup,,True,11331.82
327,MoveToLL,MoveToLL_PickUpML_stick28_initlocstick28_robot1_gripper1_rppickup,movel,initlocstick28,,True,6324.31
328,CloseGripperLL,CloseGripperLL_PickUpML_stick28_initlocstick28_robot1_gripper1_rppickup,close_gripper,,,True,12.60
329,MoveToLL,MoveToLL_PickUpML_stick28_initlocstick28_robot1_gripper1_rppickup,movel,rppickup,,True,5120.65
330,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup35,movej,rpmanipulate,,True,10745.74
331,MoveToLL,MoveToLL_StackOnTwoML_stick28_robot1_finallocstick28_rpmanipulate_stick24_cube5_gripper1_layer6_layer7,planned,finallocstick28,,True,20693.72
332,MoveToLL,MoveToLL_StackOnTwoML_stick28_robot1_finallocstick28_rpmanipulate_stick24_cube5_gripper1_layer6_layer7,movej,rpmanipulate,,True,13560.42
333,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup31,movej,rppickup,,True,11331.04
334,MoveToLL,MoveToLL_PickUpML_stick30_initlocstick30_robot1_gripper1_rppickup,movel,initlocstick30,,True,6162.01
335,CloseGripperLL,CloseGripperLL_PickUpML_stick30_initlocstick30_robot1_gripper1_rppickup,close_gripper,,,True,1.13
336,MoveToLL,MoveToLL_PickUpML_stick30_initlocstick30_robot1_gripper1_rppickup,movel,rppickup,,True,5937.12
337,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup36,movej,rpmanipulate,,True,11311.17
338,MoveToLL,MoveToLL_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,planned,finallocstick30,,True,15083.93
339,MoveToLL,MoveToLL_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,movej,rpmanipulate,,True,7926.18
340,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup32,movej,rppickup,,True,10789.48
341,MoveToLL,MoveToLL_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,movel,initlocstick31,,True,5237.78
342,CloseGripperLL,CloseGripperLL_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,close_gripper,,,True,0.92
343,MoveToLL,MoveToLL_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,movel,rppickup,,True,5941.58
344,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup37,movej,rpmanipulate,,True,10801.04
345,MoveToLL,MoveToLL_StackOnTwoML_stick31_robot1_finallocstick31_rpmanipulate_stick27_stick26_gripper1_layer6_layer7,planned,finallocstick31,,True,15838.17
346,MoveToLL,MoveToLL_StackOnTwoML_stick31_robot1_finallocstick31_rpmanipulate_stick27_stick26_gripper1_layer6_layer7,movej,rpmanipulate,,True,9340.25
347,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup33,movej,rppickup,,True,10817.85
348,MoveToLL,MoveToLL_PickUpML_stick32_initlocstick32_robot1_gripper1_rppickup,movel,initlocstick32,,True,5446.47
349,CloseGripperLL,CloseGripperLL_PickUpML_stick32_initlocstick32_robot1_gripper1_rppickup,close_gripper,,,True,12.39
350,MoveToLL,MoveToLL_PickUpML_stick32_initlocstick32_robot1_gripper1_rppickup,movel,rppickup,,True,5910.62
351,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup38,movej,rpmanipulate,,True,10739.93
352,MoveToLL,MoveToLL_StackOnTwoML_stick32_robot1_finallocstick32_rpmanipulate_cube6_stick27_gripper1_layer6_layer7,planned,finallocstick32,,True,16689.13
353,MoveToLL,MoveToLL_StackOnTwoML_stick32_robot1_finallocstick32_rpmanipulate_cube6_stick27_gripper1_layer6_layer7,movej,rpmanipulate,,True,10036.13
354,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rptoolchange_dup11,movej,rptoolchange,,True,8783.28
355,DeequipToolLL,DeequipToolLL_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup6,play_program,,,True,20627.55
356,EquipToolLL,EquipToolLL_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup6,play_program,,,True,9864.02
357,MoveToLL,MoveToLL_TravelML_robot1_rptoolchange_rpmanipulate_dup6,movej,rpmanipulate,,True,8802.67
358,NailingLL,NailingLL_NailingML_stick28_stick24_robot1_staplergun1_rpmanipulate,planned,unknown,,True,21231.00
359,NailingLL,NailingLL_NailingML_stick32_stick27_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14441.92
360,NailingLL,NailingLL_NailingML_stick28_cube5_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13071.44
361,NailingLL,NailingLL_NailingML_stick29_stick24_robot1_staplergun1_rpmanipulate,planned,unknown,,True,12277.56
362,NailingLL,NailingLL_NailingML_stick31_stick27_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10507.26
363,NailingLL,NailingLL_NailingML_stick32_cube6_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14617.21
364,NailingLL,NailingLL_NailingML_stick29_stick25_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10545.83
365,NailingLL,NailingLL_NailingML_stick30_stick25_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14535.35
366,NailingLL,NailingLL_NailingML_stick30_stick26_robot1_staplergun1_rpmanipulate,planned,unknown,,True,7521.32
367,NailingLL,NailingLL_NailingML_stick31_stick26_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10507.72
368,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rptoolchange_dup12,movej,rptoolchange,,True,10203.03
369,DeequipToolLL,DeequipToolLL_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup6,play_program,,,True,7220.61
370,EquipToolLL,EquipToolLL_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup6,play_program,,,True,20693.67
371,MoveToLL,MoveToLL_TravelML_robot1_rptoolchange_rppickup_dup6,movej,rppickup,,True,11581.97
372,MoveToLL,MoveToLL_PickUpML_stick33_initlocstick33_robot1_gripper1_rppickup,movel,initlocstick33,,True,5390.40
373,CloseGripperLL,CloseGripperLL_PickUpML_stick33_initlocstick33_robot1_gripper1_rppickup,close_gripper,,,True,25.32
374,MoveToLL,MoveToLL_PickUpML_stick33_initlocstick33_robot1_gripper1_rppickup,movel,rppickup,,True,5822.34
375,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup39,movej,rpmanipulate,,True,10839.44
376,MoveToLL,MoveToLL_StackOnTwoML_stick33_robot1_finallocstick33_rpmanipulate_stick29_stick28_gripper1_layer7_layer8,planned,finallocstick33,,True,19880.17
377,MoveToLL,MoveToLL_StackOnTwoML_stick33_robot1_finallocstick33_rpmanipulate_stick29_stick28_gripper1_layer7_layer8,movej,rpmanipulate,,True,12121.57
378,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup34,movej,rppickup,,True,10737.01
379,MoveToLL,MoveToLL_PickUpML_cube8_initloccube8_robot1_gripper1_rppickup,movel,initloccube8,,True,6137.39
380,CloseGripperLL,CloseGripperLL_PickUpML_cube8_initloccube8_robot1_gripper1_rppickup,close_gripper,,,True,25.96
381,MoveToLL,MoveToLL_PickUpML_cube8_initloccube8_robot1_gripper1_rppickup,movel,rppickup,,True,5922.77
382,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup40,movej,rpmanipulate,,True,10840.11
383,MoveToLL,MoveToLL_StackML_cube8_stick32_robot1_gripper1_finloccube8_rpmanipulate,planned,finloccube8,,True,15965.70
384,MoveToLL,MoveToLL_StackML_cube8_stick32_robot1_gripper1_finloccube8_rpmanipulate,movej,rpmanipulate,,True,9343.94
385,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup35,movej,rppickup,,True,10838.69
386,MoveToLL,MoveToLL_PickUpML_cube7_initloccube7_robot1_gripper1_rppickup,movel,initloccube7,,True,5249.78
387,CloseGripperLL,CloseGripperLL_PickUpML_cube7_initloccube7_robot1_gripper1_rppickup,close_gripper,,,True,26.80
388,MoveToLL,MoveToLL_PickUpML_cube7_initloccube7_robot1_gripper1_rppickup,movel,rppickup,,True,5194.66
389,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup41,movej,rpmanipulate,,True,10933.56
390,MoveToLL,MoveToLL_StackML_cube7_stick28_robot1_gripper1_finloccube7_rpmanipulate,planned,finloccube7,,True,16682.01
391,MoveToLL,MoveToLL_StackML_cube7_stick28_robot1_gripper1_finloccube7_rpmanipulate,movej,rpmanipulate,,True,10047.84
392,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup36,movej,rppickup,,True,11277.01
393,MoveToLL,MoveToLL_PickUpML_stick34_initlocstick34_robot1_gripper1_rppickup,movel,initlocstick34,,True,6250.80
394,CloseGripperLL,CloseGripperLL_PickUpML_stick34_initlocstick34_robot1_gripper1_rppickup,close_gripper,,,True,0.94
395,MoveToLL,MoveToLL_PickUpML_stick34_initlocstick34_robot1_gripper1_rppickup,movel,rppickup,,True,5949.76
396,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup42,movej,rpmanipulate,,True,11257.33
397,MoveToLL,MoveToLL_StackOnTwoML_stick34_robot1_finallocstick34_rpmanipulate_stick30_stick29_gripper1_layer7_layer8,planned,finallocstick34,,True,16671.25
398,MoveToLL,MoveToLL_StackOnTwoML_stick34_robot1_finallocstick34_rpmanipulate_stick30_stick29_gripper1_layer7_layer8,movej,rpmanipulate,,True,8624.70
399,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup37,movej,rppickup,,True,10776.67
400,MoveToLL,MoveToLL_PickUpML_stick35_initlocstick35_robot1_gripper1_rppickup,movel,initlocstick35,,True,6343.16
401,CloseGripperLL,CloseGripperLL_PickUpML_stick35_initlocstick35_robot1_gripper1_rppickup,close_gripper,,,True,13.10
402,MoveToLL,MoveToLL_PickUpML_stick35_initlocstick35_robot1_gripper1_rppickup,movel,rppickup,,True,5908.55
403,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup43,movej,rpmanipulate,,True,11310.01
404,MoveToLL,MoveToLL_StackOnTwoML_stick35_robot1_finallocstick35_rpmanipulate_stick30_stick31_gripper1_layer7_layer8,planned,finallocstick35,,True,16693.22
405,MoveToLL,MoveToLL_StackOnTwoML_stick35_robot1_finallocstick35_rpmanipulate_stick30_stick31_gripper1_layer7_layer8,movej,rpmanipulate,,True,11454.50
406,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup38,movej,rppickup,,True,10805.21
407,MoveToLL,MoveToLL_PickUpML_stick36_initlocstick36_robot1_gripper1_rppickup,movel,initlocstick36,,True,6149.48
408,CloseGripperLL,CloseGripperLL_PickUpML_stick36_initlocstick36_robot1_gripper1_rppickup,close_gripper,,,True,12.92
409,MoveToLL,MoveToLL_PickUpML_stick36_initlocstick36_robot1_gripper1_rppickup,movel,rppickup,,True,5905.91
410,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup44,movej,rpmanipulate,,True,10747.42
411,MoveToLL,MoveToLL_StackOnTwoML_stick36_robot1_finallocstick36_rpmanipulate_stick32_stick31_gripper1_layer7_layer8,planned,finallocstick36,,True,16706.61
412,MoveToLL,MoveToLL_StackOnTwoML_stick36_robot1_finallocstick36_rpmanipulate_stick32_stick31_gripper1_layer7_layer8,movej,rpmanipulate,,True,9328.29
413,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rptoolchange_dup13,movej,rptoolchange,,True,8724.58
414,DeequipToolLL,DeequipToolLL_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup7,play_program,,,True,20499.18
415,EquipToolLL,EquipToolLL_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup7,play_program,,,True,9853.53
416,MoveToLL,MoveToLL_TravelML_robot1_rptoolchange_rpmanipulate_dup7,movej,rpmanipulate,,True,9760.79
417,NailingLL,NailingLL_NailingML_cube7_stick28_robot1_staplergun1_rpmanipulate,planned,unknown,,True,23628.24
418,NailingLL,NailingLL_NailingML_cube8_stick32_robot1_staplergun1_rpmanipulate,planned,unknown,,True,16914.09
419,NailingLL,NailingLL_NailingML_stick33_stick28_robot1_staplergun1_rpmanipulate,planned,unknown,,True,11292.99
420,NailingLL,NailingLL_NailingML_stick33_stick29_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14551.21
421,NailingLL,NailingLL_NailingML_stick34_stick29_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13627.30
422,NailingLL,NailingLL_NailingML_stick34_stick30_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14442.22
423,NailingLL,NailingLL_NailingML_stick35_stick30_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10440.07
424,NailingLL,NailingLL_NailingML_stick35_stick31_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13781.35
425,NailingLL,NailingLL_NailingML_stick36_stick31_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14506.23
426,NailingLL,NailingLL_NailingML_stick36_stick32_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13758.08
427,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rptoolchange_dup14,movej,rptoolchange,,True,9860.21
428,DeequipToolLL,DeequipToolLL_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup7,play_program,,,True,7323.20
429,EquipToolLL,EquipToolLL_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup7,play_program,,,True,20596.57
430,MoveToLL,MoveToLL_TravelML_robot1_rptoolchange_rppickup_dup7,movej,rppickup,,True,11765.98
431,MoveToLL,MoveToLL_PickUpML_stick38_initlocstick38_robot1_gripper1_rppickup,movel,initlocstick38,,True,6317.99
432,CloseGripperLL,CloseGripperLL_PickUpML_stick38_initlocstick38_robot1_gripper1_rppickup,close_gripper,,,True,12.84
433,MoveToLL,MoveToLL_PickUpML_stick38_initlocstick38_robot1_gripper1_rppickup,movel,rppickup,,True,5226.25
434,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup45,movej,rpmanipulate,,True,11216.47
435,MoveToLL,MoveToLL_StackOnTwoML_stick38_robot1_finallocstick38_rpmanipulate_stick33_stick34_gripper1_layer8_layer9,planned,finallocstick38,,True,17458.95
436,MoveToLL,MoveToLL_StackOnTwoML_stick38_robot1_finallocstick38_rpmanipulate_stick33_stick34_gripper1_layer8_layer9,movej,rpmanipulate,,True,9352.01
437,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup39,movej,rppickup,,True,10740.69
438,MoveToLL,MoveToLL_PickUpML_stick37_initlocstick37_robot1_gripper1_rppickup,movel,initlocstick37,,True,5476.26
439,CloseGripperLL,CloseGripperLL_PickUpML_stick37_initlocstick37_robot1_gripper1_rppickup,close_gripper,,,True,13.73
440,MoveToLL,MoveToLL_PickUpML_stick37_initlocstick37_robot1_gripper1_rppickup,movel,rppickup,,True,5911.24
441,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup46,movej,rpmanipulate,,True,11258.22
442,MoveToLL,MoveToLL_StackOnTwoML_stick37_robot1_finallocstick37_rpmanipulate_stick33_cube7_gripper1_layer8_layer9,planned,finallocstick37,,True,20628.87
443,MoveToLL,MoveToLL_StackOnTwoML_stick37_robot1_finallocstick37_rpmanipulate_stick33_cube7_gripper1_layer8_layer9,movej,rpmanipulate,,True,13566.34
444,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup40,movej,rppickup,,True,11277.18
445,MoveToLL,MoveToLL_PickUpML_stick39_initlocstick39_robot1_gripper1_rppickup,movel,initlocstick39,,True,5358.21
446,CloseGripperLL,CloseGripperLL_PickUpML_stick39_initlocstick39_robot1_gripper1_rppickup,close_gripper,,,True,0.93
447,MoveToLL,MoveToLL_PickUpML_stick39_initlocstick39_robot1_gripper1_rppickup,movel,rppickup,,True,5945.51
448,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup47,movej,rpmanipulate,,True,10749.02
449,MoveToLL,MoveToLL_StackOnTwoML_stick39_robot1_finallocstick39_rpmanipulate_stick34_stick35_gripper1_layer8_layer9,planned,finallocstick39,,True,16694.54
450,MoveToLL,MoveToLL_StackOnTwoML_stick39_robot1_finallocstick39_rpmanipulate_stick34_stick35_gripper1_layer8_layer9,movej,rpmanipulate,,True,7939.45
451,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup41,movej,rppickup,,True,11328.19
452,MoveToLL,MoveToLL_PickUpML_stick42_initlocstick42_robot1_gripper1_rppickup,movel,initlocstick42,,True,5161.14
453,CloseGripperLL,CloseGripperLL_PickUpML_stick42_initlocstick42_robot1_gripper1_rppickup,close_gripper,,,True,10.50
454,MoveToLL,MoveToLL_PickUpML_stick42_initlocstick42_robot1_gripper1_rppickup,movel,rppickup,,True,5147.71
455,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup48,movej,rpmanipulate,,True,11145.34
456,MoveToLL,MoveToLL_StackOnTwoML_stick42_robot1_finallocstick42_rpmanipulate_stick38_stick37_gripper1_layer9_layer10,planned,finallocstick42,,True,17412.65
457,MoveToLL,MoveToLL_StackOnTwoML_stick42_robot1_finallocstick42_rpmanipulate_stick38_stick37_gripper1_layer9_layer10,movej,rpmanipulate,,True,11400.15
458,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup42,movej,rppickup,,True,11003.46
459,MoveToLL,MoveToLL_PickUpML_stick41_initlocstick41_robot1_gripper1_rppickup,movel,initlocstick41,,True,5416.85
460,CloseGripperLL,CloseGripperLL_PickUpML_stick41_initlocstick41_robot1_gripper1_rppickup,close_gripper,,,True,1.15
461,MoveToLL,MoveToLL_PickUpML_stick41_initlocstick41_robot1_gripper1_rppickup,movel,rppickup,,True,5121.78
462,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup49,movej,rpmanipulate,,True,11131.93
463,MoveToLL,MoveToLL_StackOnTwoML_stick41_robot1_finallocstick41_rpmanipulate_cube8_stick36_gripper1_layer8_layer9,planned,finallocstick41,,True,16638.91
464,MoveToLL,MoveToLL_StackOnTwoML_stick41_robot1_finallocstick41_rpmanipulate_cube8_stick36_gripper1_layer8_layer9,movej,rpmanipulate,,True,9277.01
465,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup43,movej,rppickup,,True,11099.72
466,MoveToLL,MoveToLL_PickUpML_stick40_initlocstick40_robot1_gripper1_rppickup,movel,initlocstick40,,True,5393.03
467,CloseGripperLL,CloseGripperLL_PickUpML_stick40_initlocstick40_robot1_gripper1_rppickup,close_gripper,,,True,1.15
468,MoveToLL,MoveToLL_PickUpML_stick40_initlocstick40_robot1_gripper1_rppickup,movel,rppickup,,True,5131.59
469,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup50,movej,rpmanipulate,,True,11143.26
470,MoveToLL,MoveToLL_StackOnTwoML_stick40_robot1_finallocstick40_rpmanipulate_stick36_stick35_gripper1_layer8_layer9,planned,finallocstick40,,True,15902.27
471,MoveToLL,MoveToLL_StackOnTwoML_stick40_robot1_finallocstick40_rpmanipulate_stick36_stick35_gripper1_layer8_layer9,movej,rpmanipulate,,True,9353.22
472,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup44,movej,rppickup,,True,11297.86
473,MoveToLL,MoveToLL_PickUpML_stick44_initlocstick44_robot1_gripper1_rppickup,movel,initlocstick44,,True,6124.12
474,CloseGripperLL,CloseGripperLL_PickUpML_stick44_initlocstick44_robot1_gripper1_rppickup,close_gripper,,,True,11.74
475,MoveToLL,MoveToLL_PickUpML_stick44_initlocstick44_robot1_gripper1_rppickup,movel,rppickup,,True,5846.02
476,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup51,movej,rpmanipulate,,True,11204.13
477,MoveToLL,MoveToLL_StackOnTwoML_stick44_robot1_finallocstick44_rpmanipulate_stick39_stick40_gripper1_layer9_layer10,planned,finallocstick44,,True,16651.88
478,MoveToLL,MoveToLL_StackOnTwoML_stick44_robot1_finallocstick44_rpmanipulate_stick39_stick40_gripper1_layer9_layer10,movej,rpmanipulate,,True,11425.37
479,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup45,movej,rppickup,,True,10789.82
480,MoveToLL,MoveToLL_PickUpML_stick43_initlocstick43_robot1_gripper1_rppickup,movel,initlocstick43,,True,5337.86
481,CloseGripperLL,CloseGripperLL_PickUpML_stick43_initlocstick43_robot1_gripper1_rppickup,close_gripper,,,True,11.74
482,MoveToLL,MoveToLL_PickUpML_stick43_initlocstick43_robot1_gripper1_rppickup,movel,rppickup,,True,5898.51
483,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup52,movej,rpmanipulate,,True,11272.46
484,MoveToLL,MoveToLL_StackOnTwoML_stick43_robot1_finallocstick43_rpmanipulate_stick39_stick38_gripper1_layer9_layer10,planned,finallocstick43,,True,14241.07
485,MoveToLL,MoveToLL_StackOnTwoML_stick43_robot1_finallocstick43_rpmanipulate_stick39_stick38_gripper1_layer9_layer10,movej,rpmanipulate,,True,7908.62
486,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup46,movej,rppickup,,True,11293.32
487,MoveToLL,MoveToLL_PickUpML_cube10_initloccube10_robot1_gripper1_rppickup,movel,initloccube10,,True,5280.39
488,CloseGripperLL,CloseGripperLL_PickUpML_cube10_initloccube10_robot1_gripper1_rppickup,close_gripper,,,True,14.21
489,MoveToLL,MoveToLL_PickUpML_cube10_initloccube10_robot1_gripper1_rppickup,movel,rppickup,,True,5911.89
490,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup53,movej,rpmanipulate,,True,10737.71
491,MoveToLL,MoveToLL_StackML_cube10_stick41_robot1_gripper1_finloccube10_rpmanipulate,planned,finloccube10,,True,16010.76
492,MoveToLL,MoveToLL_StackML_cube10_stick41_robot1_gripper1_finloccube10_rpmanipulate,movej,rpmanipulate,,True,9335.60
493,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup47,movej,rppickup,,True,10838.88
494,MoveToLL,MoveToLL_PickUpML_cube9_initloccube9_robot1_gripper1_rppickup,movel,initloccube9,,True,6158.67
495,CloseGripperLL,CloseGripperLL_PickUpML_cube9_initloccube9_robot1_gripper1_rppickup,close_gripper,,,True,3.38
496,MoveToLL,MoveToLL_PickUpML_cube9_initloccube9_robot1_gripper1_rppickup,movel,rppickup,,True,5949.27
497,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup54,movej,rpmanipulate,,True,11273.85
498,MoveToLL,MoveToLL_StackML_cube9_stick37_robot1_gripper1_finloccube9_rpmanipulate,planned,finloccube9,,True,16694.37
499,MoveToLL,MoveToLL_StackML_cube9_stick37_robot1_gripper1_finloccube9_rpmanipulate,movej,rpmanipulate,,True,10055.40
500,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup48,movej,rppickup,,True,11261.73
501,MoveToLL,MoveToLL_PickUpML_stick45_initlocstick45_robot1_gripper1_rppickup,movel,initlocstick45,,True,5289.34
502,CloseGripperLL,CloseGripperLL_PickUpML_stick45_initlocstick45_robot1_gripper1_rppickup,close_gripper,,,True,10.26
503,MoveToLL,MoveToLL_PickUpML_stick45_initlocstick45_robot1_gripper1_rppickup,movel,rppickup,,True,5830.67
504,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup55,movej,rpmanipulate,,True,10750.85
505,MoveToLL,MoveToLL_StackOnTwoML_stick45_robot1_finallocstick45_rpmanipulate_stick41_stick40_gripper1_layer9_layer10,planned,finallocstick45,,True,16682.09
506,MoveToLL,MoveToLL_StackOnTwoML_stick45_robot1_finallocstick45_rpmanipulate_stick41_stick40_gripper1_layer9_layer10,movej,rpmanipulate,,True,9357.19
507,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup49,movej,rppickup,,True,10914.84
508,MoveToLL,MoveToLL_PickUpML_stick47_initlocstick47_robot1_gripper1_rppickup,movel,initlocstick47,,True,5278.31
509,CloseGripperLL,CloseGripperLL_PickUpML_stick47_initlocstick47_robot1_gripper1_rppickup,close_gripper,,,True,13.67
510,MoveToLL,MoveToLL_PickUpML_stick47_initlocstick47_robot1_gripper1_rppickup,movel,rppickup,,True,5917.35
511,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup56,movej,rpmanipulate,,True,10758.24
512,MoveToLL,MoveToLL_StackOnTwoML_stick47_robot1_finallocstick47_rpmanipulate_stick42_stick43_gripper1_layer10_layer11,planned,finallocstick47,,True,15090.32
513,MoveToLL,MoveToLL_StackOnTwoML_stick47_robot1_finallocstick47_rpmanipulate_stick42_stick43_gripper1_layer10_layer11,movej,rpmanipulate,,True,9312.82
514,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup50,movej,rppickup,,True,10735.91
515,MoveToLL,MoveToLL_PickUpML_stick46_initlocstick46_robot1_gripper1_rppickup,movel,initlocstick46,,True,5834.17
516,CloseGripperLL,CloseGripperLL_PickUpML_stick46_initlocstick46_robot1_gripper1_rppickup,close_gripper,,,True,0.88
517,MoveToLL,MoveToLL_PickUpML_stick46_initlocstick46_robot1_gripper1_rppickup,movel,rppickup,,True,5130.32
518,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup57,movej,rpmanipulate,,True,11331.22
519,MoveToLL,MoveToLL_StackOnTwoML_stick46_robot1_finallocstick46_rpmanipulate_stick42_cube9_gripper1_layer10_layer11,planned,finallocstick46,,True,19829.51
520,MoveToLL,MoveToLL_StackOnTwoML_stick46_robot1_finallocstick46_rpmanipulate_stick42_cube9_gripper1_layer10_layer11,movej,rpmanipulate,,True,12761.51
521,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup51,movej,rppickup,,True,11118.55
522,MoveToLL,MoveToLL_PickUpML_stick50_initlocstick50_robot1_gripper1_rppickup,movel,initlocstick50,,True,6144.89
523,CloseGripperLL,CloseGripperLL_PickUpML_stick50_initlocstick50_robot1_gripper1_rppickup,close_gripper,,,True,11.60
524,MoveToLL,MoveToLL_PickUpML_stick50_initlocstick50_robot1_gripper1_rppickup,movel,rppickup,,True,6372.15
525,MoveToLL,MoveToLL_TravelML_robot1_rppickup_rpmanipulate_dup58,movej,rpmanipulate,,True,11185.37
526,MoveToLL,MoveToLL_StackOnTwoML_stick50_robot1_finallocstick50_rpmanipulate_cube10_stick45_gripper1_layer10_layer11,planned,finallocstick50,,True,16630.97
527,MoveToLL,MoveToLL_StackOnTwoML_stick50_robot1_finallocstick50_rpmanipulate_cube10_stick45_gripper1_layer10_layer11,movej,rpmanipulate,,True,9322.73
528,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup52,movej,rppickup,,True,11276.26
