Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
3166,2026-04-13 18:36:30.464,StackOnTwoML,StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,STARTED,"HL subtree tick: LL_DynamicFlow_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7; DeltaTime: 0.100",5145319.80
3167,2026-04-13 18:36:47.626,MoveToLL,MoveToLL_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,COMPLETED,"Effects applied on exit",5162481.38
3168,2026-04-13 18:36:47.750,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1; DeltaTime: 0.100",5162605.60
3169,2026-04-13 18:36:47.757,StackOnTwoML,StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,STARTED,"HL subtree tick: LL_DynamicFlow_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7; DeltaTime: 0.100",5162612.63
3170,2026-04-13 18:36:57.748,MoveToLL,MoveToLL_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,COMPLETED,"Effects applied on exit",5172603.33
3171,2026-04-13 18:36:57.875,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1; DeltaTime: 0.100",5172730.94
3172,2026-04-13 18:36:57.887,StackOnTwoML,StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,STARTED,"HL subtree tick: LL_DynamicFlow_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7; DeltaTime: 0.100",5172742.01
3173,2026-04-13 18:36:57.890,StackOnTwoML,StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,COMPLETED,"Subtree execution completed successfully",5172745.56
3174,2026-04-13 18:36:57.890,StackOnTwoML,StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,STARTED,"DeltaTime: 0.100",5172745.60
3175,2026-04-13 18:36:57.890,StackOnTwoML,StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,COMPLETED,"Action logic completed successfully",5172745.62
3176,2026-04-13 18:36:57.914,StackOnTwoML,StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,COMPLETED,"Effects applied on exit",5172769.63
3177,2026-04-13 18:36:58.036,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1; DeltaTime: 0.100",5172891.01
3178,2026-04-13 18:36:58.040,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,COMPLETED,"Subtree execution completed successfully",5172895.93
3179,2026-04-13 18:36:58.040,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,STARTED,"DeltaTime: 0.100",5172895.98
3180,2026-04-13 18:36:58.041,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,COMPLETED,"Action logic completed successfully",5172896.11
3181,2026-04-13 18:36:58.059,StackOnTwoHL,StackOnTwoHL_stick30_robot1_finallocstick30_stick26_stick25_layer6_layer7_gripper1,COMPLETED,"Effects applied on exit",5172914.33
3182,2026-04-13 18:36:58.216,PickUpHL,PickUpHL_stick31_initlocstick31_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick31_initlocstick31_robot1_gripper1; DeltaTime: 0.100",5173071.85
3183,2026-04-13 18:37:00.919,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup32,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rpmanipulate_rppickup_dup32; DeltaTime: 0.100",5175774.50
3184,2026-04-13 18:37:13.766,MoveToLL,MoveToLL_TravelML_robot1_rpmanipulate_rppickup_dup32,COMPLETED,"Effects applied on exit",5188621.26
3185,2026-04-13 18:37:13.890,PickUpHL,PickUpHL_stick31_initlocstick31_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick31_initlocstick31_robot1_gripper1; DeltaTime: 0.100",5188745.59
3186,2026-04-13 18:37:13.895,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup32,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rpmanipulate_rppickup_dup32; DeltaTime: 0.100",5188750.50
3187,2026-04-13 18:37:13.897,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup32,COMPLETED,"Subtree execution completed successfully",5188752.90
3188,2026-04-13 18:37:13.897,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup32,STARTED,"DeltaTime: 0.100",5188752.95
3189,2026-04-13 18:37:13.897,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup32,COMPLETED,"Action logic completed successfully",5188752.98
3190,2026-04-13 18:37:13.903,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup32,COMPLETED,"Effects applied on exit",5188758.47
3191,2026-04-13 18:37:14.034,PickUpHL,PickUpHL_stick31_initlocstick31_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick31_initlocstick31_robot1_gripper1; DeltaTime: 0.100",5188889.33
3192,2026-04-13 18:37:17.705,PickUpML,PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,STARTED,"HL subtree tick: LL_DynamicFlow_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup; DeltaTime: 0.100",5192560.60
3193,2026-04-13 18:37:24.990,MoveToLL,MoveToLL_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,COMPLETED,"Effects applied on exit",5199845.94
3194,2026-04-13 18:37:25.116,PickUpHL,PickUpHL_stick31_initlocstick31_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick31_initlocstick31_robot1_gripper1; DeltaTime: 0.100",5199971.32
