Counter,Timestamp,ActionName,InstanceName,Status,AdditionalInfo,TimeSinceStartMs
1351,2026-05-29 17:25:30.772,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_cube3_stick10_robot1_finalloccube3_gripper1; DeltaTime: 0.100",1608151.72
1352,2026-05-29 17:25:30.773,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate; DeltaTime: 0.100",1608152.47
1353,2026-05-29 17:25:36.483,LiftLL,LiftLL_liftAfterStack_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,COMPLETED,"Effects applied on exit",1613862.70
1354,2026-05-29 17:25:36.497,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_cube3_stick10_robot1_finalloccube3_gripper1; DeltaTime: 0.100",1613876.90
1355,2026-05-29 17:25:36.498,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate; DeltaTime: 0.100",1613877.65
1356,2026-05-29 17:25:45.408,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,COMPLETED,"Effects applied on exit",1622786.98
1357,2026-05-29 17:25:45.423,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_cube3_stick10_robot1_finalloccube3_gripper1; DeltaTime: 0.100",1622802.76
1358,2026-05-29 17:25:45.424,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,STARTED,"HL subtree tick: LL_DynamicFlow_StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate; DeltaTime: 0.100",1622803.55
1359,2026-05-29 17:25:45.425,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,COMPLETED,"Subtree execution completed successfully",1622803.97
1360,2026-05-29 17:25:45.425,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,STARTED,"DeltaTime: 0.100",1622803.98
1361,2026-05-29 17:25:45.425,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,COMPLETED,"Action logic completed successfully",1622803.98
1362,2026-05-29 17:25:45.427,StackML,StackML_cube3_stick10_robot1_gripper1_finalloccube3_rpmanipulate,COMPLETED,"Effects applied on exit",1622806.64
1363,2026-05-29 17:25:45.441,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_StackHL_cube3_stick10_robot1_finalloccube3_gripper1; DeltaTime: 0.100",1622820.65
1364,2026-05-29 17:25:45.442,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,COMPLETED,"Subtree execution completed successfully",1622821.65
1365,2026-05-29 17:25:45.442,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,STARTED,"DeltaTime: 0.100",1622821.66
1366,2026-05-29 17:25:45.442,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,COMPLETED,"Action logic completed successfully",1622821.66
1367,2026-05-29 17:25:45.443,StackHL,StackHL_cube3_stick10_robot1_finalloccube3_gripper1,COMPLETED,"Effects applied on exit",1622822.13
1368,2026-05-29 17:25:45.471,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick16_initlocstick16_robot1_gripper1; DeltaTime: 0.100",1622850.70
1369,2026-05-29 17:25:49.027,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup18,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rpmanipulate_rppickup_dup18; DeltaTime: 0.100",1626406.16
1370,2026-05-29 17:26:02.339,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup18,COMPLETED,"Effects applied on exit",1639718.25
1371,2026-05-29 17:26:02.360,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick16_initlocstick16_robot1_gripper1; DeltaTime: 0.100",1639739.86
1372,2026-05-29 17:26:02.362,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup18,STARTED,"HL subtree tick: LL_DynamicFlow_TravelML_robot1_rpmanipulate_rppickup_dup18; DeltaTime: 0.100",1639741.08
1373,2026-05-29 17:26:02.362,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup18,COMPLETED,"Subtree execution completed successfully",1639741.68
1374,2026-05-29 17:26:02.362,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup18,STARTED,"DeltaTime: 0.100",1639741.69
1375,2026-05-29 17:26:02.362,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup18,COMPLETED,"Action logic completed successfully",1639741.69
1376,2026-05-29 17:26:02.363,TravelML,TravelML_robot1_rpmanipulate_rppickup_dup18,COMPLETED,"Effects applied on exit",1639742.16
1377,2026-05-29 17:26:02.390,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick16_initlocstick16_robot1_gripper1; DeltaTime: 0.100",1639769.21
1378,2026-05-29 17:26:02.391,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,STARTED,"HL subtree tick: LL_DynamicFlow_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup; DeltaTime: 0.100",1639770.74
1379,2026-05-29 17:26:08.393,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,COMPLETED,"Effects applied on exit",1645771.98
1380,2026-05-29 17:26:08.406,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick16_initlocstick16_robot1_gripper1; DeltaTime: 0.100",1645785.23
1381,2026-05-29 17:26:08.407,PickUpML,PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,STARTED,"HL subtree tick: LL_DynamicFlow_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup; DeltaTime: 0.100",1645786.18
1382,2026-05-29 17:26:12.244,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick16_initlocstick16_robot1_gripper1_rppickup,COMPLETED,"Effects applied on exit",1649623.07
1383,2026-05-29 17:26:12.266,PickUpHL,PickUpHL_stick16_initlocstick16_robot1_gripper1,STARTED,"HL subtree tick: ENHSP_Demonstrator_DynamicFlow_PickUpHL_stick16_initlocstick16_robot1_gripper1; DeltaTime: 0.100",1649645.48
