LLId,ActionType,InstanceName,CommandType,TargetPosition,ParentMLAction,Success,ExecTimeMs
365,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick22_robot1_finallocstick22_rpmanipulate_stick17_stick18_gripper1_layer4_layer5,lift,,,True,3689.76
366,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick22_robot1_finallocstick22_rpmanipulate_stick17_stick18_gripper1_layer4_layer5,plannedj,rpmanipulate,,True,6101.19
367,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup30,plannedj,rppickup,,True,11018.25
368,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube6_initloccube6_robot1_gripper1_rppickup,plannedl,initloccube6,,True,3873.64
369,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube6_initloccube6_robot1_gripper1_rppickup,close_gripper,,,True,1780.08
370,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube6_initloccube6_robot1_gripper1_rppickup,plannedl,rppickup,,True,3880.72
371,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup32,plannedj,rpmanipulate,,True,11388.06
372,MoveToLL,MoveToLL_moveToStackPos_StackML_cube6_stick23_robot1_gripper1_finalloccube6_rpmanipulate,plannedj,finalloccube6,,True,5792.99
373,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube6_stick23_robot1_gripper1_finalloccube6_rpmanipulate,open_gripper,,,True,1922.48
374,LiftLL,LiftLL_liftAfterStack_StackML_cube6_stick23_robot1_gripper1_finalloccube6_rpmanipulate,lift,,,True,3686.33
375,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube6_stick23_robot1_gripper1_finalloccube6_rpmanipulate,plannedj,rpmanipulate,,True,5475.64
376,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup31,plannedj,rppickup,,True,11475.40
377,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick26_initlocstick26_robot1_gripper1_rppickup,plannedl,initlocstick26,,True,4487.61
378,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick26_initlocstick26_robot1_gripper1_rppickup,close_gripper,,,True,1736.53
379,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick26_initlocstick26_robot1_gripper1_rppickup,plannedl,rppickup,,True,3914.06
380,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup33,plannedj,rpmanipulate,,True,11087.81
381,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick26_robot1_finallocstick26_rpmanipulate_stick22_stick21_gripper1_layer5_layer6,plannedj,finallocstick26,,True,6350.78
382,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick26_robot1_finallocstick26_rpmanipulate_stick22_stick21_gripper1_layer5_layer6,open_gripper,,,True,2275.66
383,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick26_robot1_finallocstick26_rpmanipulate_stick22_stick21_gripper1_layer5_layer6,lift,,,True,3707.37
384,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick26_robot1_finallocstick26_rpmanipulate_stick22_stick21_gripper1_layer5_layer6,plannedj,rpmanipulate,,True,5980.82
385,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup32,plannedj,rppickup,,True,11030.67
386,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick27_initlocstick27_robot1_gripper1_rppickup,plannedl,initlocstick27,,True,3884.11
387,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick27_initlocstick27_robot1_gripper1_rppickup,close_gripper,,,True,1793.03
388,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick27_initlocstick27_robot1_gripper1_rppickup,plannedl,rppickup,,True,3868.08
389,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup34,plannedj,rpmanipulate,,True,11207.40
390,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick27_robot1_finallocstick27_rpmanipulate_stick23_stick22_gripper1_layer5_layer6,plannedj,finallocstick27,,True,6052.16
391,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick27_robot1_finallocstick27_rpmanipulate_stick23_stick22_gripper1_layer5_layer6,open_gripper,,,True,1668.12
392,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick27_robot1_finallocstick27_rpmanipulate_stick23_stick22_gripper1_layer5_layer6,lift,,,True,3673.40
393,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick27_robot1_finallocstick27_rpmanipulate_stick23_stick22_gripper1_layer5_layer6,plannedj,rpmanipulate,,True,5783.50
394,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup7,plannedj,rptoolchange,,True,5090.55
395,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup4,play_program,,,True,21568.99
396,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup4,play_program,,,True,10457.57
397,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup4,plannedj,rpmanipulate,,True,5161.57
398,NailingLL,NailingLL_moveToNailPos_NailingML_cube5_stick19_robot1_staplergun1_rpmanipulate,movej,unknown,,True,10369.27
399,PushDownLL,PushDownLL_pushDown_NailingML_cube5_stick19_robot1_staplergun1_rpmanipulate,lift,,,True,1551.37
400,LiftLL,LiftLL_liftAfterNail_NailingML_cube5_stick19_robot1_staplergun1_rpmanipulate,lift,,,True,4068.25
401,NailingLL,NailingLL_moveToNailPos_NailingML_cube6_stick23_robot1_staplergun1_rpmanipulate,movej,unknown,,True,6679.62
402,PushDownLL,PushDownLL_pushDown_NailingML_cube6_stick23_robot1_staplergun1_rpmanipulate,lift,,,True,1795.32
403,LiftLL,LiftLL_liftAfterNail_NailingML_cube6_stick23_robot1_staplergun1_rpmanipulate,lift,,,True,4084.30
404,NailingLL,NailingLL_moveToNailPos_NailingML_stick24_stick19_robot1_staplergun1_rpmanipulate,movej,unknown,,True,7488.70
405,PushDownLL,PushDownLL_pushDown_NailingML_stick24_stick19_robot1_staplergun1_rpmanipulate,lift,,,True,1728.61
406,LiftLL,LiftLL_liftAfterNail_NailingML_stick24_stick19_robot1_staplergun1_rpmanipulate,lift,,,True,4083.54
407,NailingLL,NailingLL_moveToNailPos_NailingML_stick24_stick20_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5327.39
408,PushDownLL,PushDownLL_pushDown_NailingML_stick24_stick20_robot1_staplergun1_rpmanipulate,lift,,,True,1632.56
409,LiftLL,LiftLL_liftAfterNail_NailingML_stick24_stick20_robot1_staplergun1_rpmanipulate,lift,,,True,4085.37
410,NailingLL,NailingLL_moveToNailPos_NailingML_stick25_stick20_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5391.09
411,PushDownLL,PushDownLL_pushDown_NailingML_stick25_stick20_robot1_staplergun1_rpmanipulate,lift,,,True,1468.71
412,LiftLL,LiftLL_liftAfterNail_NailingML_stick25_stick20_robot1_staplergun1_rpmanipulate,lift,,,True,4102.37
413,NailingLL,NailingLL_moveToNailPos_NailingML_stick25_stick21_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4750.95
414,PushDownLL,PushDownLL_pushDown_NailingML_stick25_stick21_robot1_staplergun1_rpmanipulate,lift,,,True,1603.82
415,LiftLL,LiftLL_liftAfterNail_NailingML_stick25_stick21_robot1_staplergun1_rpmanipulate,lift,,,True,4075.50
416,NailingLL,NailingLL_moveToNailPos_NailingML_stick26_stick21_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4465.81
417,PushDownLL,PushDownLL_pushDown_NailingML_stick26_stick21_robot1_staplergun1_rpmanipulate,lift,,,True,1762.34
418,LiftLL,LiftLL_liftAfterNail_NailingML_stick26_stick21_robot1_staplergun1_rpmanipulate,lift,,,True,4050.17
419,NailingLL,NailingLL_moveToNailPos_NailingML_stick26_stick22_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4507.71
420,PushDownLL,PushDownLL_pushDown_NailingML_stick26_stick22_robot1_staplergun1_rpmanipulate,lift,,,True,1849.23
421,LiftLL,LiftLL_liftAfterNail_NailingML_stick26_stick22_robot1_staplergun1_rpmanipulate,lift,,,True,4078.69
422,NailingLL,NailingLL_moveToNailPos_NailingML_stick27_stick22_robot1_staplergun1_rpmanipulate,movej,unknown,,True,4589.72
423,PushDownLL,PushDownLL_pushDown_NailingML_stick27_stick22_robot1_staplergun1_rpmanipulate,lift,,,True,1618.84
424,LiftLL,LiftLL_liftAfterNail_NailingML_stick27_stick22_robot1_staplergun1_rpmanipulate,lift,,,True,4073.22
425,NailingLL,NailingLL_moveToNailPos_NailingML_stick27_stick23_robot1_staplergun1_rpmanipulate,movej,unknown,,True,3849.43
426,PushDownLL,PushDownLL_pushDown_NailingML_stick27_stick23_robot1_staplergun1_rpmanipulate,lift,,,True,1645.20
427,LiftLL,LiftLL_liftAfterNail_NailingML_stick27_stick23_robot1_staplergun1_rpmanipulate,lift,,,True,4075.37
428,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup8,plannedj,rptoolchange,,True,5896.82
429,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup4,play_program,,,True,7875.42
430,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup4,play_program,,,True,21142.97
431,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup4,plannedj,rppickup,,True,8402.43
432,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick29_initlocstick29_robot1_gripper1_rppickup,plannedl,initlocstick29,,True,4582.58
433,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick29_initlocstick29_robot1_gripper1_rppickup,close_gripper,,,True,1778.78
434,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick29_initlocstick29_robot1_gripper1_rppickup,plannedl,rppickup,,True,3865.94
435,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup35,plannedj,rpmanipulate,,True,11329.49
436,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick29_robot1_finallocstick29_rpmanipulate_stick24_stick25_gripper1_layer6_layer7,plannedj,finallocstick29,,True,7436.66
437,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick29_robot1_finallocstick29_rpmanipulate_stick24_stick25_gripper1_layer6_layer7,open_gripper,,,True,1955.69
438,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick29_robot1_finallocstick29_rpmanipulate_stick24_stick25_gripper1_layer6_layer7,lift,,,True,3729.77
439,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick29_robot1_finallocstick29_rpmanipulate_stick24_stick25_gripper1_layer6_layer7,plannedj,rpmanipulate,,True,7155.08
440,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup33,plannedj,rppickup,,True,11580.89
441,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick28_initlocstick28_robot1_gripper1_rppickup,plannedl,initlocstick28,,True,3883.25
442,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick28_initlocstick28_robot1_gripper1_rppickup,close_gripper,,,True,1765.17
443,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick28_initlocstick28_robot1_gripper1_rppickup,plannedl,rppickup,,True,3925.97
444,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup36,plannedj,rpmanipulate,,True,11420.38
445,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick28_robot1_finallocstick28_rpmanipulate_cube5_stick24_gripper1_layer6_layer7,plannedj,finallocstick28,,True,7234.42
446,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick28_robot1_finallocstick28_rpmanipulate_cube5_stick24_gripper1_layer6_layer7,open_gripper,,,True,2143.95
447,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick28_robot1_finallocstick28_rpmanipulate_cube5_stick24_gripper1_layer6_layer7,lift,,,True,3694.89
448,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick28_robot1_finallocstick28_rpmanipulate_cube5_stick24_gripper1_layer6_layer7,plannedj,rpmanipulate,,True,6998.14
449,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup34,plannedj,rppickup,,True,11078.15
450,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick32_initlocstick32_robot1_gripper1_rppickup,plannedl,initlocstick32,,True,3877.88
451,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick32_initlocstick32_robot1_gripper1_rppickup,close_gripper,,,True,1797.14
452,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick32_initlocstick32_robot1_gripper1_rppickup,plannedl,rppickup,,True,3894.07
453,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup37,plannedj,rpmanipulate,,True,11384.62
454,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick32_robot1_finallocstick32_rpmanipulate_cube6_stick27_gripper1_layer6_layer7,plannedj,finallocstick32,,True,5831.48
455,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick32_robot1_finallocstick32_rpmanipulate_cube6_stick27_gripper1_layer6_layer7,open_gripper,,,True,1941.67
456,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick32_robot1_finallocstick32_rpmanipulate_cube6_stick27_gripper1_layer6_layer7,lift,,,True,3668.08
457,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick32_robot1_finallocstick32_rpmanipulate_cube6_stick27_gripper1_layer6_layer7,plannedj,rpmanipulate,,True,5609.40
458,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup35,plannedj,rppickup,,True,11589.55
459,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick33_initlocstick33_robot1_gripper1_rppickup,plannedl,initlocstick33,,True,3883.44
460,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick33_initlocstick33_robot1_gripper1_rppickup,close_gripper,,,True,1776.96
461,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick33_initlocstick33_robot1_gripper1_rppickup,plannedl,rppickup,,True,3845.28
462,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup38,plannedj,rpmanipulate,,True,11314.85
463,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick33_robot1_finallocstick33_rpmanipulate_stick29_stick28_gripper1_layer7_layer8,plannedj,finallocstick33,,True,7189.40
464,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick33_robot1_finallocstick33_rpmanipulate_stick29_stick28_gripper1_layer7_layer8,open_gripper,,,True,1949.53
465,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick33_robot1_finallocstick33_rpmanipulate_stick29_stick28_gripper1_layer7_layer8,lift,,,True,3730.64
466,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick33_robot1_finallocstick33_rpmanipulate_stick29_stick28_gripper1_layer7_layer8,plannedj,rpmanipulate,,True,7202.04
467,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup36,plannedj,rppickup,,True,11518.08
468,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick30_initlocstick30_robot1_gripper1_rppickup,plannedl,initlocstick30,,True,4572.81
469,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick30_initlocstick30_robot1_gripper1_rppickup,close_gripper,,,True,1761.89
470,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick30_initlocstick30_robot1_gripper1_rppickup,plannedl,rppickup,,True,3838.85
471,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup39,plannedj,rpmanipulate,,True,11404.09
472,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,plannedj,finallocstick30,,True,6592.89
473,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,open_gripper,,,True,1990.30
474,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,lift,,,True,3696.63
475,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick30_robot1_finallocstick30_rpmanipulate_stick25_stick26_gripper1_layer6_layer7,plannedj,rpmanipulate,,True,6335.24
476,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup37,plannedj,rppickup,,True,11565.07
477,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,plannedl,initlocstick31,,True,3890.58
478,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,close_gripper,,,True,1766.69
479,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick31_initlocstick31_robot1_gripper1_rppickup,plannedl,rppickup,,True,3844.74
480,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup40,plannedj,rpmanipulate,,True,11099.35
481,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick31_robot1_finallocstick31_rpmanipulate_stick26_stick27_gripper1_layer6_layer7,plannedj,finallocstick31,,True,6350.45
482,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick31_robot1_finallocstick31_rpmanipulate_stick26_stick27_gripper1_layer6_layer7,open_gripper,,,True,2244.71
483,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick31_robot1_finallocstick31_rpmanipulate_stick26_stick27_gripper1_layer6_layer7,lift,,,True,3717.69
484,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick31_robot1_finallocstick31_rpmanipulate_stick26_stick27_gripper1_layer6_layer7,plannedj,rpmanipulate,,True,6097.62
485,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup38,plannedj,rppickup,,True,11306.98
486,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick35_initlocstick35_robot1_gripper1_rppickup,plannedl,initlocstick35,,True,3879.32
487,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick35_initlocstick35_robot1_gripper1_rppickup,close_gripper,,,True,1788.06
488,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick35_initlocstick35_robot1_gripper1_rppickup,plannedl,rppickup,,True,3881.72
489,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup41,plannedj,rpmanipulate,,True,11332.08
490,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick35_robot1_finallocstick35_rpmanipulate_stick31_stick30_gripper1_layer7_layer8,plannedj,finallocstick35,,True,6319.30
491,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick35_robot1_finallocstick35_rpmanipulate_stick31_stick30_gripper1_layer7_layer8,open_gripper,,,True,2241.24
492,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick35_robot1_finallocstick35_rpmanipulate_stick31_stick30_gripper1_layer7_layer8,lift,,,True,3721.78
493,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick35_robot1_finallocstick35_rpmanipulate_stick31_stick30_gripper1_layer7_layer8,plannedj,rpmanipulate,,True,6130.83
494,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup39,plannedj,rppickup,,True,11080.71
495,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick34_initlocstick34_robot1_gripper1_rppickup,plannedl,initlocstick34,,True,3873.38
496,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick34_initlocstick34_robot1_gripper1_rppickup,close_gripper,,,True,1783.08
497,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick34_initlocstick34_robot1_gripper1_rppickup,plannedl,rppickup,,True,3872.92
498,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup42,plannedj,rpmanipulate,,True,11296.36
499,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick34_robot1_finallocstick34_rpmanipulate_stick29_stick30_gripper1_layer7_layer8,plannedj,finallocstick34,,True,7046.89
500,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick34_robot1_finallocstick34_rpmanipulate_stick29_stick30_gripper1_layer7_layer8,open_gripper,,,True,1615.71
501,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick34_robot1_finallocstick34_rpmanipulate_stick29_stick30_gripper1_layer7_layer8,lift,,,True,3701.38
502,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick34_robot1_finallocstick34_rpmanipulate_stick29_stick30_gripper1_layer7_layer8,plannedj,rpmanipulate,,True,6690.01
503,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup40,plannedj,rppickup,,True,11053.12
504,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube8_initloccube8_robot1_gripper1_rppickup,plannedl,initloccube8,,True,4567.08
505,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube8_initloccube8_robot1_gripper1_rppickup,close_gripper,,,True,1803.36
506,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube8_initloccube8_robot1_gripper1_rppickup,plannedl,rppickup,,True,3925.16
507,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup43,plannedj,rpmanipulate,,True,11488.70
508,MoveToLL,MoveToLL_moveToStackPos_StackML_cube8_stick32_robot1_gripper1_finalloccube8_rpmanipulate,plannedj,finalloccube8,,True,5713.15
509,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube8_stick32_robot1_gripper1_finalloccube8_rpmanipulate,open_gripper,,,True,2067.36
510,LiftLL,LiftLL_liftAfterStack_StackML_cube8_stick32_robot1_gripper1_finalloccube8_rpmanipulate,lift,,,True,3706.29
511,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube8_stick32_robot1_gripper1_finalloccube8_rpmanipulate,plannedj,rpmanipulate,,True,5417.65
512,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup41,plannedj,rppickup,,True,11592.86
513,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube7_initloccube7_robot1_gripper1_rppickup,plannedl,initloccube7,,True,4508.69
514,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube7_initloccube7_robot1_gripper1_rppickup,close_gripper,,,True,1807.96
515,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube7_initloccube7_robot1_gripper1_rppickup,plannedl,rppickup,,True,3871.41
516,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup44,plannedj,rpmanipulate,,True,11472.17
517,MoveToLL,MoveToLL_moveToStackPos_StackML_cube7_stick28_robot1_gripper1_finalloccube7_rpmanipulate,plannedj,finalloccube7,,True,7066.05
518,OpenGripperLL,OpenGripperLL_openGripper_StackML_cube7_stick28_robot1_gripper1_finalloccube7_rpmanipulate,open_gripper,,,True,2267.72
519,LiftLL,LiftLL_liftAfterStack_StackML_cube7_stick28_robot1_gripper1_finalloccube7_rpmanipulate,lift,,,True,3699.44
520,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube7_stick28_robot1_gripper1_finalloccube7_rpmanipulate,plannedj,rpmanipulate,,True,6848.70
521,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup42,plannedj,rppickup,,True,11205.56
522,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick36_initlocstick36_robot1_gripper1_rppickup,plannedl,initlocstick36,,True,4528.19
523,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick36_initlocstick36_robot1_gripper1_rppickup,close_gripper,,,True,1767.80
524,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick36_initlocstick36_robot1_gripper1_rppickup,plannedl,rppickup,,True,3830.49
525,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup45,plannedj,rpmanipulate,,True,11320.08
526,MoveToLL,MoveToLL_moveToStackPos_StackOnTwoML_stick36_robot1_finallocstick36_rpmanipulate_stick32_stick31_gripper1_layer7_layer8,plannedj,finallocstick36,,True,5978.49
527,OpenGripperLL,OpenGripperLL_openGripper_StackOnTwoML_stick36_robot1_finallocstick36_rpmanipulate_stick32_stick31_gripper1_layer7_layer8,open_gripper,,,True,1725.98
528,LiftLL,LiftLL_liftAfterStack_StackOnTwoML_stick36_robot1_finallocstick36_rpmanipulate_stick32_stick31_gripper1_layer7_layer8,lift,,,True,3712.45
529,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick36_robot1_finallocstick36_rpmanipulate_stick32_stick31_gripper1_layer7_layer8,plannedj,rpmanipulate,,True,5767.83
530,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup9,plannedj,rptoolchange,,True,5382.48
531,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup5,play_program,,,True,21742.02
532,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup5,play_program,,,True,10486.64
533,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup5,plannedj,rpmanipulate,,True,5327.73
534,NailingLL,NailingLL_moveToNailPos_NailingML_cube7_stick28_robot1_staplergun1_rpmanipulate,movej,unknown,,True,10231.26
535,PushDownLL,PushDownLL_pushDown_NailingML_cube7_stick28_robot1_staplergun1_rpmanipulate,lift,,,True,1754.05
536,LiftLL,LiftLL_liftAfterNail_NailingML_cube7_stick28_robot1_staplergun1_rpmanipulate,lift,,,True,4061.54
537,NailingLL,NailingLL_moveToNailPos_NailingML_cube8_stick32_robot1_staplergun1_rpmanipulate,movej,unknown,,True,6911.44
538,PushDownLL,PushDownLL_pushDown_NailingML_cube8_stick32_robot1_staplergun1_rpmanipulate,lift,,,True,1597.13
539,LiftLL,LiftLL_liftAfterNail_NailingML_cube8_stick32_robot1_staplergun1_rpmanipulate,lift,,,True,4100.41
540,NailingLL,NailingLL_moveToNailPos_NailingML_stick33_stick28_robot1_staplergun1_rpmanipulate,movej,unknown,,True,7646.78
541,PushDownLL,PushDownLL_pushDown_NailingML_stick33_stick28_robot1_staplergun1_rpmanipulate,lift,,,True,1597.35
542,LiftLL,LiftLL_liftAfterNail_NailingML_stick33_stick28_robot1_staplergun1_rpmanipulate,lift,,,True,4104.04
543,NailingLL,NailingLL_moveToNailPos_NailingML_stick33_stick29_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5770.42
544,PushDownLL,PushDownLL_pushDown_NailingML_stick33_stick29_robot1_staplergun1_rpmanipulate,lift,,,True,1525.81
545,LiftLL,LiftLL_liftAfterNail_NailingML_stick33_stick29_robot1_staplergun1_rpmanipulate,lift,,,True,4075.47
546,NailingLL,NailingLL_moveToNailPos_NailingML_stick34_stick29_robot1_staplergun1_rpmanipulate,movej,unknown,,True,5382.57
547,PushDownLL,PushDownLL_pushDown_NailingML_stick34_stick29_robot1_staplergun1_rpmanipulate,lift,,,True,1497.02
