LLId,ActionType,InstanceName,CommandType,TargetPosition,ParentMLAction,Success,ExecTimeMs
740,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick71_initlocstick71_robot1_gripper1_rppickup,movel,rppickup,,True,5956.96
741,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup86,movej,rpmanipulate,,True,15516.73
742,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick71_robot1_finallocstick71_rpmanipulate_stick66_stick67_gripper1_layer15_layer16,planned,finallocstick71,,True,18313.20
743,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick71_robot1_finallocstick71_rpmanipulate_stick66_stick67_gripper1_layer15_layer16,movej,rpmanipulate,,True,13575.47
744,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup79,movej,rppickup,,True,15164.06
745,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick70_initlocstick70_robot1_gripper1_rppickup,movel,initlocstick70,,True,6293.27
746,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick70_initlocstick70_robot1_gripper1_rppickup,close_gripper,,,True,14.00
747,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick70_initlocstick70_robot1_gripper1_rppickup,movel,rppickup,,True,5246.23
748,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup87,movej,rpmanipulate,,True,15208.72
749,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick70_robot1_finallocstick70_rpmanipulate_stick66_stick65_gripper1_layer15_layer16,planned,finallocstick70,,True,15904.17
750,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick70_robot1_finallocstick70_rpmanipulate_stick66_stick65_gripper1_layer15_layer16,movej,rpmanipulate,,True,7956.85
751,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup80,movej,rppickup,,True,15148.35
752,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick72_initlocstick72_robot1_gripper1_rppickup,movel,initlocstick72,,True,6278.15
753,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick72_initlocstick72_robot1_gripper1_rppickup,close_gripper,,,True,12.89
754,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick72_initlocstick72_robot1_gripper1_rppickup,movel,rppickup,,True,5952.02
755,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup88,movej,rpmanipulate,,True,15404.37
756,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick72_robot1_finallocstick72_rpmanipulate_stick67_stick68_gripper1_layer15_layer16,planned,finallocstick72,,True,18323.16
757,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick72_robot1_finallocstick72_rpmanipulate_stick67_stick68_gripper1_layer15_layer16,movej,rpmanipulate,,True,11471.65
758,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup19,movej,rptoolchange,,True,10907.04
759,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup10,play_program,,,True,20995.63
760,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup10,play_program,,,True,10482.57
761,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup10,movej,rpmanipulate,,True,11283.48
762,NailingLL,NailingLL_nailStep_NailingML_cube15_stick64_robot1_staplergun1_rpmanipulate,planned,unknown,,True,22319.26
763,NailingLL,NailingLL_nailStep_NailingML_stick69_stick64_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8972.08
764,NailingLL,NailingLL_nailStep_NailingML_stick69_stick65_robot1_staplergun1_rpmanipulate,planned,unknown,,True,15496.75
765,NailingLL,NailingLL_nailStep_NailingML_stick70_stick65_robot1_staplergun1_rpmanipulate,planned,unknown,,True,11560.59
766,NailingLL,NailingLL_nailStep_NailingML_stick70_stick66_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13170.78
767,NailingLL,NailingLL_nailStep_NailingML_stick71_stick66_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8313.32
768,NailingLL,NailingLL_nailStep_NailingML_stick71_stick67_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13997.72
769,NailingLL,NailingLL_nailStep_NailingML_stick72_stick67_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10660.25
770,NailingLL,NailingLL_nailStep_NailingML_stick72_stick68_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14146.85
771,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup20,movej,rptoolchange,,True,14506.79
772,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup10,play_program,,,True,7263.17
773,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup10,play_program,,,True,21158.89
774,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup10,movej,rppickup,,True,17861.43
775,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick73_initlocstick73_robot1_gripper1_rppickup,movel,initlocstick73,,True,6271.59
776,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick73_initlocstick73_robot1_gripper1_rppickup,close_gripper,,,True,12.35
777,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick73_initlocstick73_robot1_gripper1_rppickup,movel,rppickup,,True,5918.88
778,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup89,movej,rpmanipulate,,True,15159.37
779,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick73_robot1_finallocstick73_rpmanipulate_cube15_stick69_gripper1_layer16_layer17,planned,finallocstick73,,True,22289.82
780,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick73_robot1_finallocstick73_rpmanipulate_cube15_stick69_gripper1_layer16_layer17,movej,rpmanipulate,,True,19884.90
781,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup81,movej,rppickup,,True,15269.52
782,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick74_initlocstick74_robot1_gripper1_rppickup,movel,initlocstick74,,True,6305.17
783,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick74_initlocstick74_robot1_gripper1_rppickup,close_gripper,,,True,1.04
784,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick74_initlocstick74_robot1_gripper1_rppickup,movel,rppickup,,True,5946.02
785,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup90,movej,rpmanipulate,,True,15285.53
786,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick74_robot1_finallocstick74_rpmanipulate_stick69_stick70_gripper1_layer16_layer17,planned,finallocstick74,,True,16699.20
787,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick74_robot1_finallocstick74_rpmanipulate_stick69_stick70_gripper1_layer16_layer17,movej,rpmanipulate,,True,9348.02
788,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup82,movej,rppickup,,True,15418.98
789,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick76_initlocstick76_robot1_gripper1_rppickup,movel,initlocstick76,,True,6296.51
790,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick76_initlocstick76_robot1_gripper1_rppickup,close_gripper,,,True,12.74
791,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick76_initlocstick76_robot1_gripper1_rppickup,movel,rppickup,,True,5930.65
792,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup91,movej,rpmanipulate,,True,15275.04
793,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick76_robot1_finallocstick76_rpmanipulate_stick72_stick71_gripper1_layer16_layer17,planned,finallocstick76,,True,18318.63
794,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick76_robot1_finallocstick76_rpmanipulate_stick72_stick71_gripper1_layer16_layer17,movej,rpmanipulate,,True,10732.73
795,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup83,movej,rppickup,,True,15273.98
796,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube16_initloccube16_robot1_gripper1_rppickup,movel,initloccube16,,True,6280.32
797,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube16_initloccube16_robot1_gripper1_rppickup,close_gripper,,,True,8.20
798,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube16_initloccube16_robot1_gripper1_rppickup,movel,rppickup,,True,5939.24
799,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup92,movej,rpmanipulate,,True,15396.98
800,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube16_stick73_robot1_gripper1_finalloccube16_rpmanipulate,planned,finalloccube16,,True,18293.79
801,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube16_stick73_robot1_gripper1_finalloccube16_rpmanipulate,movej,rpmanipulate,,True,11475.96
802,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup84,movej,rppickup,,True,15275.50
803,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick75_initlocstick75_robot1_gripper1_rppickup,movel,initlocstick75,,True,6294.46
804,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick75_initlocstick75_robot1_gripper1_rppickup,close_gripper,,,True,1.35
805,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick75_initlocstick75_robot1_gripper1_rppickup,movel,rppickup,,True,5951.65
806,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup93,movej,rpmanipulate,,True,15116.89
807,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick75_robot1_finallocstick75_rpmanipulate_stick70_stick71_gripper1_layer16_layer17,planned,finallocstick75,,True,16670.63
808,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick75_robot1_finallocstick75_rpmanipulate_stick70_stick71_gripper1_layer16_layer17,movej,rpmanipulate,,True,10738.72
809,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup85,movej,rppickup,,True,15268.52
810,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick77_initlocstick77_robot1_gripper1_rppickup,movel,initlocstick77,,True,6262.24
811,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick77_initlocstick77_robot1_gripper1_rppickup,close_gripper,,,True,14.07
812,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick77_initlocstick77_robot1_gripper1_rppickup,movel,rppickup,,True,5837.62
813,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup94,movej,rpmanipulate,,True,15040.62
814,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick77_robot1_finallocstick77_rpmanipulate_stick73_stick74_gripper1_layer17_layer18,planned,finallocstick77,,True,18329.23
815,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick77_robot1_finallocstick77_rpmanipulate_stick73_stick74_gripper1_layer17_layer18,movej,rpmanipulate,,True,14287.51
816,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup86,movej,rppickup,,True,15441.84
817,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick78_initlocstick78_robot1_gripper1_rppickup,movel,initlocstick78,,True,6238.87
818,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick78_initlocstick78_robot1_gripper1_rppickup,close_gripper,,,True,0.92
819,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick78_initlocstick78_robot1_gripper1_rppickup,movel,rppickup,,True,5836.18
820,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup95,movej,rpmanipulate,,True,14987.71
821,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick78_robot1_finallocstick78_rpmanipulate_stick75_stick74_gripper1_layer17_layer18,planned,finallocstick78,,True,15158.34
822,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick78_robot1_finallocstick78_rpmanipulate_stick75_stick74_gripper1_layer17_layer18,movej,rpmanipulate,,True,7936.94
823,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup87,movej,rppickup,,True,15063.44
824,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick79_initlocstick79_robot1_gripper1_rppickup,movel,initlocstick79,,True,6259.01
825,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick79_initlocstick79_robot1_gripper1_rppickup,close_gripper,,,True,13.53
826,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick79_initlocstick79_robot1_gripper1_rppickup,movel,rppickup,,True,5833.69
827,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup96,movej,rpmanipulate,,True,14958.67
828,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick79_robot1_finallocstick79_rpmanipulate_stick76_stick75_gripper1_layer17_layer18,planned,finallocstick79,,True,17475.62
829,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick79_robot1_finallocstick79_rpmanipulate_stick76_stick75_gripper1_layer17_layer18,movej,rpmanipulate,,True,13563.51
830,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup21,movej,rptoolchange,,True,10984.27
831,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup11,play_program,,,True,21126.23
832,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup11,play_program,,,True,10364.55
833,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup11,movej,rpmanipulate,,True,11049.01
834,NailingLL,NailingLL_nailStep_NailingML_cube16_stick73_robot1_staplergun1_rpmanipulate,planned,unknown,,True,27605.82
835,NailingLL,NailingLL_nailStep_NailingML_stick77_stick73_robot1_staplergun1_rpmanipulate,planned,unknown,,True,9127.85
836,NailingLL,NailingLL_nailStep_NailingML_stick77_stick74_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14912.20
837,NailingLL,NailingLL_nailStep_NailingML_stick78_stick74_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10798.23
838,NailingLL,NailingLL_nailStep_NailingML_stick78_stick75_robot1_staplergun1_rpmanipulate,planned,unknown,,True,6863.49
839,NailingLL,NailingLL_nailStep_NailingML_stick79_stick75_robot1_staplergun1_rpmanipulate,planned,unknown,,True,14848.51
840,NailingLL,NailingLL_nailStep_NailingML_stick79_stick76_robot1_staplergun1_rpmanipulate,planned,unknown,,True,13387.48
841,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup22,movej,rptoolchange,,True,12694.47
842,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup11,play_program,,,True,7287.19
843,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup11,play_program,,,True,21132.73
844,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup11,movej,rppickup,,True,18082.00
845,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick81_initlocstick81_robot1_gripper1_rppickup,movel,initlocstick81,,True,6244.62
846,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick81_initlocstick81_robot1_gripper1_rppickup,close_gripper,,,True,12.48
847,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick81_initlocstick81_robot1_gripper1_rppickup,movel,rppickup,,True,5234.87
848,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup97,movej,rpmanipulate,,True,15241.16
849,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick81_robot1_finallocstick81_rpmanipulate_stick77_stick78_gripper1_layer18_layer19,planned,finallocstick81,,True,16703.25
850,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick81_robot1_finallocstick81_rpmanipulate_stick77_stick78_gripper1_layer18_layer19,movej,rpmanipulate,,True,8656.38
851,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup88,movej,rppickup,,True,15240.00
852,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick80_initlocstick80_robot1_gripper1_rppickup,movel,initlocstick80,,True,6273.88
853,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick80_initlocstick80_robot1_gripper1_rppickup,close_gripper,,,True,0.89
854,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick80_initlocstick80_robot1_gripper1_rppickup,movel,rppickup,,True,5839.20
855,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup98,movej,rpmanipulate,,True,14998.05
856,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick80_robot1_finallocstick80_rpmanipulate_cube16_stick77_gripper1_layer18_layer19,planned,finallocstick80,,True,19172.11
857,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick80_robot1_finallocstick80_rpmanipulate_cube16_stick77_gripper1_layer18_layer19,movej,rpmanipulate,,True,19152.76
858,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup89,movej,rppickup,,True,15200.54
859,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_cube17_initloccube17_robot1_gripper1_rppickup,movel,initloccube17,,True,6276.45
860,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_cube17_initloccube17_robot1_gripper1_rppickup,close_gripper,,,True,19.67
861,MoveToLL,MoveToLL_moveToRetract_PickUpML_cube17_initloccube17_robot1_gripper1_rppickup,movel,rppickup,,True,5934.48
862,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup99,movej,rpmanipulate,,True,15128.02
863,MoveToLL,MoveToLL_moveToObjPosition_StackML_cube17_stick80_robot1_gripper1_finalloccube17_rpmanipulate,planned,finalloccube17,,True,18306.26
864,MoveToLL,MoveToLL_moveToRobotPosition_StackML_cube17_stick80_robot1_gripper1_finalloccube17_rpmanipulate,movej,rpmanipulate,,True,10757.09
865,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup90,movej,rppickup,,True,15264.72
866,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick82_initlocstick82_robot1_gripper1_rppickup,movel,initlocstick82,,True,6289.84
867,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick82_initlocstick82_robot1_gripper1_rppickup,close_gripper,,,True,18.61
868,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick82_initlocstick82_robot1_gripper1_rppickup,movel,rppickup,,True,5935.79
869,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup100,movej,rpmanipulate,,True,15160.47
870,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick82_robot1_finallocstick82_rpmanipulate_stick79_stick78_gripper1_layer18_layer19,planned,finallocstick82,,True,14285.40
871,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick82_robot1_finallocstick82_rpmanipulate_stick79_stick78_gripper1_layer18_layer19,movej,rpmanipulate,,True,11461.84
872,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup91,movej,rppickup,,True,15117.57
873,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick83_initlocstick83_robot1_gripper1_rppickup,movel,initlocstick83,,True,6308.75
874,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick83_initlocstick83_robot1_gripper1_rppickup,close_gripper,,,True,14.12
875,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick83_initlocstick83_robot1_gripper1_rppickup,movel,rppickup,,True,5937.89
876,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup101,movej,rpmanipulate,,True,15253.46
877,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick83_robot1_finallocstick83_rpmanipulate_stick80_stick81_gripper1_layer19_layer20,planned,finallocstick83,,True,18309.01
878,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick83_robot1_finallocstick83_rpmanipulate_stick80_stick81_gripper1_layer19_layer20,movej,rpmanipulate,,True,14281.58
879,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup92,movej,rppickup,,True,15214.82
880,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick84_initlocstick84_robot1_gripper1_rppickup,movel,initlocstick84,,True,6254.24
881,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick84_initlocstick84_robot1_gripper1_rppickup,close_gripper,,,True,0.82
882,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick84_initlocstick84_robot1_gripper1_rppickup,movel,rppickup,,True,5934.42
883,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup102,movej,rpmanipulate,,True,15092.15
884,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick84_robot1_finallocstick84_rpmanipulate_stick82_stick81_gripper1_layer19_layer20,planned,finallocstick84,,True,15033.99
885,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick84_robot1_finallocstick84_rpmanipulate_stick82_stick81_gripper1_layer19_layer20,movej,rpmanipulate,,True,7959.76
886,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup23,movej,rptoolchange,,True,10911.61
887,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_gripper1_equiplocgripper_rptoolchange_dup12,play_program,,,True,21187.82
888,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_staplergun1_rptoolchange_equiplocstapler_dup12,play_program,,,True,10296.73
889,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rpmanipulate_dup12,movej,rpmanipulate,,True,10968.83
890,NailingLL,NailingLL_nailStep_NailingML_cube17_stick80_robot1_staplergun1_rpmanipulate,planned,unknown,,True,26288.78
891,NailingLL,NailingLL_nailStep_NailingML_stick83_stick80_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8518.50
892,NailingLL,NailingLL_nailStep_NailingML_stick83_stick81_robot1_staplergun1_rpmanipulate,planned,unknown,,True,10869.70
893,NailingLL,NailingLL_nailStep_NailingML_stick84_stick81_robot1_staplergun1_rpmanipulate,planned,unknown,,True,9404.27
894,NailingLL,NailingLL_nailStep_NailingML_stick84_stick82_robot1_staplergun1_rpmanipulate,planned,unknown,,True,8438.51
895,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup24,movej,rptoolchange,,True,12225.31
896,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rptoolchange_dup25,movej,rptoolchange,,True,1621.97
897,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup12,play_program,,,True,7268.11
898,DeequipToolLL,DeequipToolLL_deequipTool_DeequipML_robot1_staplergun1_equiplocstapler_rptoolchange_dup13,play_program,,,True,8335.03
899,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup12,play_program,,,False,0.00
900,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup13,play_program,,,False,0.00
901,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup12,play_program,,,True,21159.05
902,EquipToolLL,EquipToolLL_equipTool_EquipeML_robot1_gripper1_rptoolchange_equiplocgripper_dup13,play_program,,,True,7178.77
903,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup13,movej,rppickup,,False,0.00
904,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rptoolchange_rppickup_dup14,movej,rppickup,,False,0.00
905,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,False,0.00
906,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,initlocstick85,,False,0.00
907,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,False,0.00
908,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,initlocstick85,,False,0.00
909,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,False,0.00
910,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,initlocstick85,,True,1567.36
911,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,initlocstick87,,True,8982.42
912,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,close_gripper,,,True,9.19
913,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,close_gripper,,,True,1.29
914,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick85_initlocstick85_robot1_gripper1_rppickup,movel,rppickup,,True,6156.89
915,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick87_initlocstick87_robot1_gripper1_rppickup_dup2,movel,rppickup,,True,1656.88
916,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rppickup_rpmanipulate_dup103,movej,rpmanipulate,,True,15279.95
917,MoveToLL,MoveToLL_moveToObjPosition_StackOnTwoML_stick85_robot1_finallocstick85_rpmanipulate_stick83_cube17_gripper1_layer20_layer21,planned,finallocstick85,,True,22232.25
918,MoveToLL,MoveToLL_moveToRobotPos_StackOnTwoML_stick85_robot1_finallocstick85_rpmanipulate_stick83_cube17_gripper1_layer20_layer21,movej,rpmanipulate,,True,19153.75
919,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup93,movej,rppickup,,True,14980.18
920,MoveToLL,MoveToLL_moveToTarget_TravelML_robot1_rpmanipulate_rppickup_dup94,movej,rppickup,,True,1795.08
921,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup,movel,initlocstick86,,True,6368.71
922,MoveToLL,MoveToLL_moveToPickPosition_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup_dup2,movel,initlocstick86,,True,1509.31
923,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup,close_gripper,,,True,13.36
924,CloseGripperLL,CloseGripperLL_closeGripper_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup_dup2,close_gripper,,,True,13.79
925,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup,movel,rppickup,,True,6147.22
926,MoveToLL,MoveToLL_moveToRetract_PickUpML_stick86_initlocstick86_robot1_gripper1_rppickup_dup2,movel,rppickup,,True,1626.14
